href,ticker,fair_value
/stocks/us/food-beverage-tobacco/nasdaq-lanc/lancaster-colony,LANC, ($77.97)
/stocks/us/food-beverage-tobacco/nyse-post/post-holdings,POST, ($69.7)
/stocks/us/food-beverage-tobacco/nysemkt-seb/seaboard,SEB, ($219.3)
/stocks/us/food-beverage-tobacco/nasdaq-safm/sanderson-farms,SAFM, ($929.14)
/stocks/us/food-beverage-tobacco/nasdaq-fizz/national-beverage,FIZZ, ($64.18)
/stocks/us/food-beverage-tobacco/nyse-sam/boston-beer,SAM, ($603.59)
/stocks/us/food-beverage-tobacco/nasdaq-coke/coca-cola-consolidated,COKE, ($530.22)
/stocks/us/food-beverage-tobacco/nasdaq-smpl/simply-good-foods,SMPL, ($54.37)
/stocks/us/food-beverage-tobacco/nasdaq-twnk/hostess-brands,TWNK, ($30.54)
/stocks/us/food-beverage-tobacco/nasdaq-frpt/freshpet,FRPT, ($93.58)
/stocks/us/food-beverage-tobacco/nyse-tr/tootsie-roll-industries,TR, ($16.06)
/stocks/us/food-beverage-tobacco/nyse-nomd/nomad-foods,NOMD, ($13.46)
/stocks/us/food-beverage-tobacco/nasdaq-calm/cal-maine-foods,CALM, ($425.54)
/stocks/us/food-beverage-tobacco/nasdaq-jjsf/jj-snack-foods,JJSF, ($58.62)
/stocks/us/food-beverage-tobacco/nyse-ths/treehouse-foods,THS, ($227.86)
/stocks/us/food-beverage-tobacco/nasdaq-mgpi/mgp-ingredients,MGPI, ($125.27)
/stocks/us/food-beverage-tobacco/nyse-iba/industrias-bachoco-de,IBA, ($149.12)
/stocks/us/food-beverage-tobacco/nyse-utz/utz-brands,UTZ, ($45.85)
/stocks/us/food-beverage-tobacco/nyse-rlx/rlx-technology,RLX, ($1.16)
/stocks/us/food-beverage-tobacco/nasdaq-hain/hain-celestial-group,HAIN, ($61.24)
/stocks/us/food-beverage-tobacco/nyse-napa/duckhorn-portfolio,NAPA, ($18.55)
/stocks/us/food-beverage-tobacco/nyse-vgr/vector-group,VGR, ($33.33)
/stocks/us/food-beverage-tobacco/nyse-brcc/brc,BRCC, ($0.21)
/stocks/us/food-beverage-tobacco/nasdaq-sovo/sovos-brands,SOVO, ($14.96)
/stocks/us/food-beverage-tobacco/nyse-fdp/fresh-del-monte-produce,FDP, ($161.33)
/stocks/us/food-beverage-tobacco/nyse-uvv/universal,UVV, ($61.04)
/stocks/us/food-beverage-tobacco/nasdaq-otly/oatly-group,OTLY,
/stocks/us/food-beverage-tobacco/nasdaq-avo/mission-produce,AVO, ($2.34)
/stocks/us/food-beverage-tobacco/nyse-bgs/bg-foods,BGS, ($23.04)
/stocks/us/food-beverage-tobacco/nasdaq-jbss/john-b-sanfilippo-son,JBSS, ($42.64)
/stocks/us/food-beverage-tobacco/nasdaq-stkl/sunopta,STKL, ($16.99)
/stocks/us/food-beverage-tobacco/nasdaq-bynd/beyond-meat,BYND,
/stocks/us/food-beverage-tobacco/nyse-agro/adecoagro,AGRO, ($33.48)
/stocks/us/food-beverage-tobacco/nasdaq-west/westrock-coffee,WEST, ($36.57)
/stocks/us/food-beverage-tobacco/nyse-dole/dole,DOLE, ($29.68)
/stocks/us/food-beverage-tobacco/nyse-bhil/benson-hill,BHIL,
/stocks/us/food-beverage-tobacco/nasdaq-cvgw/calavo-growers,CVGW, ($54.51)
/stocks/us/food-beverage-tobacco/nasdaq-vitl/vital-farms,VITL, ($113.91)
/stocks/us/food-beverage-tobacco/nasdaq-coco/vita-coco,COCO, ($23.64)
/stocks/us/food-beverage-tobacco/nasdaq-sene.a/seneca-foods,SENE.A,
/stocks/us/food-beverage-tobacco/nyse-tpb/turning-point-brands,TPB, ($51.49)
/stocks/us/food-beverage-tobacco/nasdaq-ttcf/tattooed-chef,TTCF,
/stocks/us/food-beverage-tobacco/nasdaq-afri/forafric-global,AFRI,
/stocks/us/food-beverage-tobacco/nyse-locl/local-bounti,LOCL, ($403.54)
/stocks/us/food-beverage-tobacco/nyse-zvia/zevia-pbc,ZVIA,
/stocks/us/food-beverage-tobacco/nasdaq-lndc/landec,LNDC,
/stocks/us/food-beverage-tobacco/nasdaq-alco/alico,ALCO, ($48.73)
/stocks/us/food-beverage-tobacco/nasdaq-xxii/22nd-century-group,XXII, ($0.52)
/stocks/us/food-beverage-tobacco/nasdaq-lmnr/limoneira,LMNR, ($2.4)
/stocks/us/food-beverage-tobacco/nasdaq-vff/village-farms-international,VFF, ($61.96)
/stocks/us/food-beverage-tobacco/nasdaq-rgf/real-good-food,RGF,
/stocks/us/food-beverage-tobacco/nasdaq-apph/appharvest,APPH, ($5.33)
/stocks/us/food-beverage-tobacco/nasdaq-vwe/vintage-wine-estates,VWE, ($36.59)
/stocks/us/food-beverage-tobacco/nasdaq-free/whole-earth-brands,FREE, ($37.32)
/stocks/us/food-beverage-tobacco/nasdaq-brid/bridgford-foods,BRID,
/stocks/us/food-beverage-tobacco/nasdaq-farm/farmer-bros,FARM,
/stocks/us/food-beverage-tobacco/nasdaq-lway/lifeway-foods,LWAY,
/stocks/us/food-beverage-tobacco/nasdaq-pme/pingtan-marine-enterprise,PME,
/stocks/us/food-beverage-tobacco/nasdaq-seed/origin-agritech,SEED,
/stocks/us/food-beverage-tobacco/nysemkt-sbev/splash-beverage-group,SBEV, ($14.69)
/stocks/us/food-beverage-tobacco/nasdaq-rmcf/rocky-mountain-chocolate-factory,RMCF,
/stocks/us/food-beverage-tobacco/nasdaq-mmmb/mamamancinis-holdings,MMMB,
/stocks/us/food-beverage-tobacco/nysemkt-plag/planet-green-holdings,PLAG,
/stocks/us/food-beverage-tobacco/nasdaq-sanw/sw-seed,SANW,
/stocks/us/food-beverage-tobacco/nasdaq-wter/alkaline-water,WTER, ($1.08)
/stocks/us/food-beverage-tobacco/nasdaq-hpco/hempacco,HPCO,
/stocks/us/food-beverage-tobacco/nasdaq-wvvi/willamette-valley-vineyards,WVVI,
/stocks/us/food-beverage-tobacco/nysemkt-bttr/better-choice,BTTR,
/stocks/us/food-beverage-tobacco/nasdaq-brfh/barfresh-food-group,BRFH,
/stocks/us/food-beverage-tobacco/nasdaq-bsfc/blue-star-foods,BSFC,
/stocks/us/food-beverage-tobacco/nysemkt-vine/fresh-vine-wine,VINE,
/stocks/us/food-beverage-tobacco/nasdaq-agri/agriforce-growing-systems,AGRI,
/stocks/us/food-beverage-tobacco/nasdaq-petz/tdh-holdings,PETZ, ($3.08)
/stocks/us/food-beverage-tobacco/nysemkt-lsf/laird-superfood,LSF,
/stocks/us/food-beverage-tobacco/nasdaq-reed/reeds,REED, ($5.49)
/stocks/us/food-beverage-tobacco/nasdaq-fami/farmmi,FAMI,
/stocks/us/food-beverage-tobacco/nasdaq-jva/coffee-holding,JVA,
/stocks/us/food-beverage-tobacco/nasdaq-snax/stryve-foods,SNAX,
/stocks/us/food-beverage-tobacco/nasdaq-rkda/arcadia-biosciences,RKDA,
/stocks/us/food-beverage-tobacco/nasdaq-ribt/ricebran-technologies,RIBT,
/stocks/us/food-beverage-tobacco/nasdaq-nuze/nuzee,NUZE,
/stocks/us/food-beverage-tobacco/nasdaq-kal/kalera,KAL,
/stocks/us/food-beverage-tobacco/nysemkt-wbev/winc,WBEV,
/stocks/us/food-beverage-tobacco/nasdaq-east/eastside-distilling,EAST,
/stocks/us/food-beverage-tobacco/nasdaq-edbl/edible-garden,EDBL,
