href,ticker,fair_value
/stocks/us/semiconductors/nasdaq-indi/indie-semiconductor,INDI,
/stocks/us/semiconductors/nasdaq-himx/himax-technologies,HIMX, ($9.68)
/stocks/us/semiconductors/nasdaq-plab/photronics,PLAB, ($60.22)
/stocks/us/semiconductors/nasdaq-camt/camtek,CAMT, ($24.13)
/stocks/us/semiconductors/nasdaq-veco/veeco-instruments,VECO, ($36.4)
/stocks/us/semiconductors/nasdaq-aosl/alpha-and-omega-semiconductor,AOSL, ($10.46)
/stocks/us/semiconductors/nasdaq-pdfs/pdf-solutions,PDFS, ($43.87)
/stocks/us/semiconductors/nasdaq-maxn/maxeon-solar-technologies,MAXN, ($17.78)
/stocks/us/semiconductors/nyse-nptn/neophotonics,NPTN,
/stocks/us/semiconductors/nasdaq-ichr/ichor-holdings,ICHR,
/stocks/us/semiconductors/nasdaq-sgh/smart-global-holdings,SGH, ($40.33)
/stocks/us/semiconductors/nasdaq-nvts/navitas-semiconductor,NVTS,
/stocks/us/semiconductors/nasdaq-ceva/ceva,CEVA, ($26)
/stocks/us/semiconductors/nasdaq-aehr/aehr-test-systems,AEHR, ($13.51)
/stocks/us/semiconductors/nasdaq-acmr/acm-research,ACMR, ($0.46)
/stocks/us/semiconductors/nasdaq-skyt/skywater-technology,SKYT, ($2.31)
/stocks/us/semiconductors/nasdaq-mmat/meta-materials,MMAT,
/stocks/us/semiconductors/nyse-mx/magnachip-semiconductor,MX,
/stocks/us/semiconductors/nasdaq-cybe/cyberoptics,CYBE, ($20.33)
/stocks/us/semiconductors/nasdaq-tgan/transphorm,TGAN,
/stocks/us/semiconductors/nyse-vln/valens-semiconductor,VLN,
/stocks/us/semiconductors/nasdaq-nvec/nve,NVEC, ($55.51)
/stocks/us/semiconductors/nasdaq-atom/atomera,ATOM,
/stocks/us/semiconductors/nasdaq-axti/axt,AXTI,
/stocks/us/semiconductors/nyse-sqns/sequans-communications,SQNS,
/stocks/us/semiconductors/nasdaq-asys/amtech-systems,ASYS,
/stocks/us/semiconductors/nasdaq-rgti/rigetti-computing,RGTI,
/stocks/us/semiconductors/nasdaq-mram/everspin-technologies,MRAM, ($43.14)
/stocks/us/semiconductors/nasdaq-oiim/o2micro-international,OIIM, ($3.39)
/stocks/us/semiconductors/nasdaq-asti/ascent-solar-technologies,ASTI,
/stocks/us/semiconductors/nasdaq-kopn/kopin,KOPN,
/stocks/us/semiconductors/nysemkt-intt/intest,INTT,
/stocks/us/semiconductors/nasdaq-quik/quicklogic,QUIK, ($12.09)
/stocks/us/semiconductors/nasdaq-pxlw/pixelworks,PXLW,
/stocks/us/semiconductors/nysemkt-eman/emagin,EMAN,
/stocks/us/semiconductors/nasdaq-na/nano-labs,,
/stocks/us/semiconductors/nasdaq-gsit/gsi-technology,GSIT,
/stocks/us/semiconductors/nyse-rkly/rockley-photonics-holdings,RKLY,
/stocks/us/semiconductors/nasdaq-spi/spi-energy,SPI,
/stocks/us/semiconductors/nasdaq-cvv/cvd-equipment,CVV,
/stocks/us/semiconductors/nasdaq-prso/peraso,PRSO,
/stocks/us/semiconductors/nysemkt-trt/trio-tech-international,TRT, ($0.52)
/stocks/us/semiconductors/nasdaq-leds/semileds,LEDS,
/stocks/us/semiconductors/nasdaq-wisa/wisa-technologies,WISA,
/stocks/us/semiconductors/nasdaq-rbcn/rubicon-technology,RBCN,
