Eric Wold:  Got to think that.
Operator:  Thank you. Our next question comes from Jim Glaus with Barrington Research. Please proceed with your question.
Jim Goss:  Thanks, Ed, I'm wondering, hi, how are you doing? Good. Challenging time, no doubt, but we got all we got to do is raise a little money, will be just fine. Well, do you have any thoughts or analysis and those films that so far have shifted from a theatrical run such as a couple of the Disney films in terms of their ability to recapture what they might have had if they did have a theatrical release in terms of how that might strengthen your argument against casting up any further situations like that?
Adam Aron:  So I do have a lot of thoughts, but I think it's more appropriate for the studios to talk about the success or lack of success of their shifting titles to streaming or video. But let me say this. The conversations that we're having with every major studio. Is that AMC, as we proved with the universal deal? If not stuck back in 1955. We are willing to consider alternate models. We understand that the world of streaming is upon us. We believe that it optimizes our profitability and studio profitability if they can have a combination of theatrical releases and streaming. That that combo is far more lucrative for them and certainly for us. Then if they pick streaming only and ignore the 43 billion dollars. Forty three billion dollars of revenues that movie theaters generated globally last year were the makers of film. And we also understand, though, that the combination of theatrical and streaming will be more lucrative them, but could also be more lucrative for us if we can somehow get participation in that streaming world, as we did with Universal. So, look, I think there's a very compelling case to be made that is in the studios best financial interests. Not to choose the streaming world over the theatrical world, but to figure out intelligently a creative path that lets them navigate towards being able to benefit from both at the same time. And AMC has clearly expressed a willingness and an eagerness to play in that arena.
Jim Goss:  Along the lines of what you're suggesting, the larger the movie and the bigger the budget and the Pinay, the less likely it is to be vulnerable to streaming fate. But but as you go down that continuum, you hit some smaller films that might be more susceptible to that. Do you have any sense as to where those lines might be drawn?
Adam Aron:  No, but talking about a small movie, Universal released a movie called Millionaire, last month. I think it's theatrical run with single digit millions of counts in your world as a small movie. They took that movie first theatrically and then PVD 17 days. And we AMC made more money with that theatrical streaming combo or the appropriate combo than we would have if it had just exclusively been in theaters with seventy four day window.
Jim Goss:  Maybe just one other one. You got it very much. They got all that. No, now this is they just want to ask questions. So is there any thought or capability to sell any of your theater properties and be able to exit leases in a favorable way, as you do try to look at ways to raise funds?
Adam Aron:  Yes, number one, we did in the quarter sell nine theaters in the Baltics for seventy seven million dollars at a nine point three multiple, which is a lot more than we're getting being given credit for on Wall Street of our budget and even let alone the infinite multiple of our actually. But we have a number of leases of nonproductive theaters that. Expire every year and very quietly, although I did tell you a couple of conference calls back. This was our plan, we probably ducked out of 40 theaters within the United States and Europe. Where we were losing money. And so as opposed to being behind so we didn't renew those leases were ahead and we will continue to have conversations with landlords about getting out of unproductive agreements.
Eric Wold:  Ok, and but you generally would have a certain number of theaters, leases expiring every year, so you have that choice. Are there any other issues beyond that that you would look at as potential sources of funds?
Adam Aron:  Yes, and we already have, but it's probably not appropriate for me to quantify it on this phone call. But yes, conversations have been held with multiple of our landlords about getting out of theater leases. Of where we think it's in our interest to do so and where the landlord might have a higher and better use for the real estate.
Jim Goss:  All right, thank you very much, appreciate it and good luck.
Operator:  Our next question comes from Eric Handler with K.M. Partners. Please proceed with your question.
Eric Handler:  Yes, thank you very much and good evening. A few questions for you on liquidity. Any chance you could update us about where you ended October in terms of cash?
Sean Goodman:  Very good, Sean, I cannot say to you as to where we ended October, October obviously just ended last week, but I can give you some guidance on liquidity for the remainder of Q4, which hopefully will be somewhat helpful. And I think the way to look at it is probably the best way to look at it is look at it in a worst case scenario, in a worst case scenario, where the current level of attendance continues. Right. So we have no new movies released and we just continue with the current level of attendance. In that scenario, our monthly cash burn during Q4 will be a little bit higher than during Q3. And the reason it will be a little bit higher is really one thing. It's the additional lease costs that we have in Q4 versus Q3 based on the current arrangements that we have with our landlords. But if you just look at that and it'll be higher, you know, and just to quantify that, to be even more helpful, there is if you think about our cash burn in July and August, around one hundred and fifteen million a month to be closer to that number than the average that we were for the quarter, maybe around five to 10 percent higher than that. It just depends. And this is the key point that's based on worst case scenario, current agreements with landlords. But, you know, if you're forecasting our cash position based on that, I can tell you right now you're going to get it wrong, because as we said in our prepared remarks, we have already raised through the ATM equity program 95 million dollars that came during the month of October. We've already got additional Postle proceeds from the Baltic sale. That's about eight million dollars. We've been selling real estate. We've sold about seven billion dollars of real estate during October. We plan, as Adam said, to be back in the market with the ATM process. We're in discussions with landlords, et cetera, et cetera. So so really giving you the worst case scenario. But all these actions that we're taking will offset that worst case scenario.
Adam Aron:  Plus, I did not mention that also that assumes that we have that we stay at today's level, lieutenants, if the Christmas movies hold. Then our level of attendance should increase and our revenues should increase as well. So I knew it was in the press release. We had four hundred eighteen million dollars of cash at the end of September. Obviously, we we want much more than that, we need much more than that, we extent we we have a goal of extending our financial runway deep into Twenty twenty one, not early into Twenty twenty one.
Sean Goodman:  Yeah, thanks to Adam. And that that actually clarifies our internal forecast would be much better cashpoint than that, because we're basing it on the foam slide as it currently stands and we believe we'll hold.
Eric Handler:  But that's helpful, and then I assume that that whatever that burn rate is in excess of 100 million, what is your it's on average your monthly cash interest expense of that?
Adam Aron:  That's included. That's included in the numbers Sean just gave you.
Eric Handler:  Right. And how much is that?
Adam Aron:  Well, look, and it's very Armande cash interest expense right now is going to just take the. Running around 20 million dollars a month, but that is included in the numbers.
Eric Handler:  Great, thank you. And the last question. The the equity, the equity shelf that you filed today. Do you already have a sponsor in place like you did with Goldman and Citi for for the ATM deal? Or are you are you negotiating with others? And then secondly, along with that, why just 20 million? I mean, right now, 20 million shares will get you a little over 40 million dollars. You would probably need much more than that. Why not do a larger share of offering?
Adam Aron:  Eric, to avert gun jumping concerns, we can't make any comment at all on the filing made this morning with the FCC.
Eric Handler:  Ok, thank you.
Adam Aron:  Thank you. Not me, not not wanting to duck your question, but being ordered by the government, the United States, to duck your question.
Eric Handler:  Understood. Thank you. Thanks. Our.
Operator:  Our next question comes from Alan Gould with Loopt Capital. Please proceed with your question.
Alan Gould:  Thanks for taking my questions. Hello, Adam. Hello, Sean. I've got a few questions. First, there was some trade speculation on your sale of your European theaters, not the Baltics, but the the bulk of the remainder of the European theater, geodon chain, et cetera. Is there any comment you can make about about that?
Adam Aron:  Nope, we do not comment on rumors and speculation.
Alan Gould:  Ok, my next one for Sean, I believe your debt covenant waver with the banks expires in March. Have you already started discussions there? And, you know, can you remind us what the what the Covenant returns to after March?
Sean Goodman:  Sure, absolutely. So, as you rightly say, we have a dead covenant holiday through March, actually the first time that we'll have to calculate that covid numbers is at the end of June. So that'll be after the second quarter and after the second quarter, the debt covenant will be calculated by taking two's number multiplied, multiplying it by force. So it's annualization of Q2. So everything's in terms of where we sit relative to that debt covenant will depend on the performance in Q2. The Covenant is six times secured leverage, six times EBITDA secured leverage ratio. The amount of secured debt that we have at the moment is three point seven billion. I will point out that the EBITDA that we use for the debt covenant calculation that's in the credit agreements is different to the EBITDA that is disclosed for financial reporting point of view. It tends to be higher. And so, you know, that's going to be our situation with the debt covenant. It's all going to be dependent on Q2 twenty twenty one's performance.
Alan Gould:  Ok, and Adam, when will we know when was a better idea of whether or not Warner is going to release Wonderwoman 1984 on Christmas one, would they have to start marketing it? I guess that would be our first sign of whether we know the exact date that it's going to come about.
Adam Aron:  They're going to start the look, I can tell you categorically they want to release on schedule, their marketing will begin sometime this month, I would guess. When will we know? Exactly, that Wonder Woman is opening on December 19th through December 20th, I think on December 19th of December 20th.
Alan Gould:  Ok, and then my last question for Sean, how much higher are the fixed costs today than they were, say, pre covered? So if we come out of this to the other and how much higher is are the fixed cost for the company? I know your rent is less. Your interest. Expense is more. I'm just trying to put it all together. Maybe your rent is more when you start having to pay back the deferred.
Sean Goodman:  Look, I think in general. That a couple of things I'll say. One is to start with, fixed cost is going to be pretty similar. But firstly, the rent is probably going to be lower based on the negotiations that we've had with landlords. Right. The second thing is what I mentioned in my prepared remarks is the actions that we are taking, looking at every single cost area that we've had that we have in the organization. And we do see significant benefits there. We're targeting between three and four hundred million dollars of cash benefits there. That's cash benefits. That includes reducing our capex. So there's significant benefits on that side. Cash rent does go up, but only in Twenty twenty to right because of the interest that we have in Twenty twenty one.
Alan Gould:  Ok, thanks for taking the questions.
Operator:  Thank you. Our next question comes from Meghan Durkin with Credit Suisse. Please proceed with your question.
Meghan Durkin:  Hi. Good afternoon, guys. One for Sean. I wanted to know if you could give us a breakdown of where the cash burn is overseas versus the U.S. and is there a minimum level of cash that you need on hand to keep running the business? And then I just one more on market shares. How are things holding up where you are open? Has regal clothing helped you take share in those areas? How's that going?
Adam Aron:  I baggages. Sean, just talking about the split of the cash burn between domestic and international, it's pretty normal for the spread of the size of the business. There's nothing dramatically different there. And what we're seeing on both sides of the Atlantic, and I think the second part of your question was, is there a minimum level of cash? There clearly is a minimal level of cash, but it's low. And that minimum level of cash is more in Europe just because of the structure of the European organization. But we can run at pretty low levels of cash of overall.
Sean Goodman:  And Megan, yes, our market share obviously has increased, given the closure of lots of other theaters. But as Sean said in his prepared remarks, we've bottled this thing extensively. And those theaters where we're open and half of them in the United States are only open weekends. Most of our theaters are only getting one or two showtimes a day, not the normal four. So we're really pulling operating hours down, which is saving a ton of expense. It's not really much different financially for us to be open managing tightly the way we are then closed. But the benefits are that we're still giving the sense to consumers that our theaters are open, that they can see movies when they primarily want to see them, which is weekends currently. And also it's much less stressful on the buildings to have them open every single week than to have them closed for a couple of months on end when you try to reopen a building after it's been completely buttoned down for months on end. There's a lot of extra expense that comes from starting back up from a dead stop. So we think we're doing it the right way and we are benefiting in the marketplace because our share is rising.  Ok, I'll leave it at that. Thanks. Thank you.
Operator:  Thank you. Our next question comes from Jason Bazinet with Citi. Please proceed with your question.
Jason Bazinet:  Thanks so much. I just had two questions. Have there been any studios that have been willing to give you, let's say, 100 percent of the ticket value, at least until you get through this crunch period and sort of maybe come up the difference in arrears and pay it back to the studios at some later date? And my second question is, is there any sort of wild card here in terms of government assistance to sort of help you through this crunch period? Thanks.
Adam Aron:  Thanks. So on your first question, we have been able you know, I've yet to find a studio that would like to graciously give us 100 percent of the ticket sales. But I will tell you that studio has been very flexible on payment schedules. So we've been able to hold on to money a lot longer, in some cases, an incredibly a lot longer than would be the norm, which helps our liquidity. As for the wild card. Given that there's an election tomorrow, I don't think anybody can predict anything right now, but I do know that there has been discussion among certain political leaders of certain parties that if they're in power post-election, they might step up their activity to support industry. But I think it's it's premature to get a sense of whether that will bear any fruit for our industry or our company, since nobody really knows what's going to happen tomorrow until tomorrow comes that we may not even know tomorrow. Fair enough. Thank you.  Thank you. Our next question comes from Chad Beynon with Macquarie. Please proceed with your question.
Chad Beynon:  Good afternoon, this is Jordan Bender in for Chad, so hopefully we get a vaccine here and return to normal somewhat soon once things do start to normalize. What's the CapEx environment going to look like? Are you going to have to kind of front load some of this maintenance capex into these theaters that you've pushed back over the last two quarters?
Adam Aron:  Thanks so much, the military, since it's sort of let me hit your premise, so we are in touch with medical experts quite directly, both through the Harvard University School of Public Health. And I separately have had contact as recently as this past week with the former head of the FDA and members of the boards of directors of certain pharmaceutical companies are working on vaccines. I think there is a lot of confidence that there will be a vaccine approved by the U.S. government in November or December, but inoculations will begin in December or January and that a sizable percentage of the U.S. population could be vaccinated as early as March or April. Whether those predictions pan out to be true. Only time will tell. But people who are very knowledgeable in the fields are telling us those are all likely scenarios in terms of capex of. You know, back when we were spending 500 million dollars a year, we said if we ever needed to return CapEx off, we could do it on a dime. And boy, did we prove that to be the case. And if you ignore projects that were committed. In prior years. We haven't even spent 50 million dollars of CapEx on maintenance this year. I think you should assume. That we will continue to button down CapEx. To the lowest conceivable number. Potentially under a hundred million dollars. As we go forward. If that's what is required to maintain the liquidity of the company, so is there any deferred maintenance that we're nervous about that's going to suddenly unleash a flood of CapEx spending? Absolutely not. It's the other way around. We're just not going to spend any money until we're out of the woods.
Chad Beynon:  Okay, perfect. Thanks for the color, Adam.
Adam Aron:  Remember, as I said before, a dollar of cash conserved is of equal value to AMC of an extra dollar raised. So, operator, I think that's the last question, is that correct?
Operator:  Yes, sir, that is the last question I'd like to turn the floor back over to you for any closing remarks you may have.
Adam Aron:  Very brief. Thank you, everybody. As we close this call, I remind you that. Goldfinger and the Hunt for Red October with Sean Connery. We'll be at AMC all weekend. And remember this. We shall fight on the beaches, we shall fight on the landing grounds, we shall fight on the fields and in the streets, we shall fight in the hills. Thank you for joining us today.  Ladies and gentlemen, this concludes today's Web conference. You may now disconnect your lines at this time. Thank you for your participation and have a great day."
