Tom Roderick:  Gentlemen, thank you for taking my questions. Great. Great to hear from you. I'd love to go back to Chris's question earlier. Just around Europe and appreciating the 20 percent. Sure. You said of the new logos are coming from 37 related. Can we just take a step back in Europe? And I don't know if this is a better question for you or for Marty, but I'd love to just hear a little a little bit more holistic discussion of what's going on in Europe relative to market awareness of the desk solution. You know, how many customers are coming to you simply because of ETF readiness versus just, you know, broader awareness of the overall solution base? And and I guess the third part of that is just where are you at with regards to hiring the sales team over there go to market? How fast do you need to build that? I know that's a lot in there, but maybe the broader question is just talk to us a little bit about Europe, what's happening aside from just EBITDA.
Marty Vanderploeg :  Sure, this is Marty, I would you know, just to touch on first off, you know, we built up the Omiya sales team and in the last two quarters of twenty nineteen in the first quarter of this year and, you know, we're able to fill the positions we needed to fill. They are now, you know, maturing and getting into, you know, more productivity. So we’re very pleased with, you know, with that growth aspect. So we've gotten the sales team we need there for the near term. In terms of awareness in Europe, it's really important to understand Stuart's been very consistent, saying, yes, it is upside in terms of how we think about things. You know, we sell annual reporting, we sell management reporting, we sell integrated risk there. We sell some other regulatory things for banks. You have very large banking customers in Europe. And so we're definitely getting to the point where, you know, people know who we are. There's still a tremendous amount of opportunity there because it's still a small revenue number. And as you know, the EU is close to the same GDP as the U.S. So it really is a big opportunity for us and the ESF. You know, the nice thing about EAF was it did drive platform conversations, but we're still seeing that happen. I mean, when people understand that we're sort of the premium end of that in that we have not only the ability to produce these, you know, regulatory documents you have to submit, but we have the entire platform to pull the data out of your systems of record, you know, collate to create the report and then output it. That's really what's driving our success or not. The fact that we can file a document. I would say this, though, that, you know, that has enhanced our conversations at the top end of that mark at the top, more than half. You know, this is something they know they're going to have to do. They're looking for a solution that has legs and is going to be around for a while and helps them with the entire problem. So, you know, ESF is not really that big an issue for us there in terms of the delay.
Tom Roderick:  Yeah, that's good color and Marty, if I could just stay on, sort of go to market and sales execution, I suppose it would be a little bit tempting to look at the last couple of quarters. We've had great bookings, you know, great commentary on the broader market and say, OK, good, the market has recovered and the environment has recovered. But on the other hand, it seems like, you know, perhaps your sales execution has improved. And knowing that you handed the reins over to Julie on that front a couple of quarters ago would love to just hear a little bit more about any changes that Julie made with respect to go to markets, what you're seeing on a stay of execution perspective and what that means for the future.
Marty Vanderploeg :  Well, I think you're spot on, I think that obviously the our customers have adapted to the new normal, as Stuart said, but also we have gotten much more focused. Juli's brought us a lot of discipline in terms of, you know, using metrics not just in sales across the whole organization to really understand how we're optimizing all of our teams. And then we did change our sales management. She we you know, we promoted an insider to take over North American sales, and he's been doing a fantastic job. So there's a little bit of everything there. But in terms of optimizing everything in the company. But, you know, certainly Stuart's point about we have a strong pipeline that's continuing to grow is why we have the optimism we do this. This is a one time catch up thing. We really do see strength in our pipeline and and strength in terms of larger deals, which is a reflection of the fact we actually have a modern platform now that we can do a lot of different things with and customers understand it and partners understand it. So, you know, all of those things fuel the fact that we're seeing bigger deal sizes and a stronger pipe.
Tom Roderick:  Yeah, wonderful, really helpful commentary, appreciate it. Congratulations.
Marty Vanderploeg :  Thanks.
Operator:  Your next question is from the line of Brian Peterson with Raymond James. Please go ahead.
Brian Peterson:  Good evening, gentlemen, and congrats on the strong results. So I wanted to dig into the booking strength a little bit. I know you've had a lot of build up and expanded relationships with the partner channel. Any commentary on how to partner channel ramp this year? Contributions in the quarter in Colorado?
Marty Vanderploeg :  Sure. I'll give you some color. Certainly partner contribution is becoming meaningful. I mean, it's actually becoming a meaningful part of our go to market and our new sales. Remember, we've talked about the fact that we’re behind the normal life cycle of a partner involvement for a company our size, mainly because we just rebuilt our platform and now there are platforms we built. They have many more opportunities to make money. Our partners can see all the different ways and all different solutions. And they're starting to bring solutions to us as partners are saying we could use it for this solution. They help us build it out and then they take it to their to their their client base. So we're seeing good progress. Obviously, we want to see partners involved as much as possible, not only to accelerate and grow the size of deals, but also to deliver them. And, you know, we're definitely looking to have partners be the primary means of delivery for our solutions. And, you know, of course, if they if they're going to take us into other markets, markets they're more familiar with, that's, you know, a very cost effective way for us to move in certain markets, only certain markets where we don't go unless we have a partner. So we're making good progress. We have a long way to go. I think there's a lot of upside in terms of, you know, a partner, you know, development for the company. But we're making good progress.
Brian Peterson:  Marty, there is a follow up I just to reference the platform. Are you thinking about feature on the investments? How are you thinking about adding to that maybe from an organic or inorganic investment?
Marty Vanderploeg :  Well, you know, I would say that now that our platform has been delivered and we have you know, I want you know, it's really important for me 90 percent of our, you know, recurring revenue or the annual contract value has moved to our new platform. That was a huge feat. I mean, we you talk to companies who move customers from one platform to another. And actually our retention rate was higher than a year ago. So, you know, that's really a substantial accomplishment and on top of that, it's enabling us just to do bigger deals, to build the pipe and to, you know, really involve our partners. Going from one part of your question, what was that? Oh, it's great to hear, but no, go ahead. Not I forgot the second part of your question, you had a two part question. Oh, no, I guess I was just trying to think about empowering and learning. You getting. I apologize. The R&D investments, because we delivered the platform. We're now in a really great place to develop fit for use solutions. I alluded to that. And every time we bring a new you know, a specific, you know, solution to a market gives our sales team a whole new vein of potential new bookings. And so we're going to, you know, use a significant amount of our our dollars to develop those new applications. Now, most of that money, when we develop new applications, also builds on our platform. So it really helps not only the, you know, having it for you solutions that are salespeople can sell, but it also continues to expand and create more value in our core platform so that that's how we're going to optimize the use of that R&D going forward.
Stuart Miller:  But let me jump in, Brian, because you asked specifically about inorganic or M&A as it related to R&D and, you know, it's certainly an important screen for us when we're looking at acquisition opportunities about, you know, how well the technology could integrate with our platform. And that naturally leads us to the buy versus build analysis. But as Marty indicated, the new platform is is in great shape and is much, much improved in terms of its ability to integrate with new software. So it's you know, it's giving us broader latitude. But by the same token, it's also easier for us to build on. So it's it's a higher bar to in when it comes to build versus buy.
Brian Peterson:  Thanks Stuart.
Operator:  Your next question is from the line of Rob Oliver with Baird. Please go ahead.
Rob Oliver:  Hi, good evening, gentlemen, thanks for taking my question, Marty, one for you. And then, Stuart, I had a follow up for you on just on the platform. There's been a lot of discussion of it. And it really sounds as if, you know, some some customers are really waking up to what they can do with the platform. And that's resulting in, you know, a nice spike in the outlook that we saw this quarter. And, you know, our checks have certainly been positive on it. So I'd love to hear in particular on the extensibility comment that you made. I know you guys have talked a bit about the work and some other markets. Just was wondering if you can get an update. And you talked a little bit about some of the R&D dollars going that way, but perhaps an update on the first opportunity and any other opportunities you guys might might be eyeballing right now.
Marty Vanderploeg :  Sure, the perfect opportunity is is really a good opportunity for us for two reasons. One is that we have to do almost no modifications to the platform other than put a different taxonomy in it for the XBRL. So it was a really natural market to go to. Second off, it gives us entry into a whole bunch of new companies that are private and we haven't had as much exposure to us. So we view it as you know, it's obviously a substantial amount of potential revenue for us. But more importantly, it's a good example of how the platform can be used. Almost no R&D investment. And then it also gets us into a whole nother set of companies, mainly private energy companies that we didn't have access to before in terms of some, you know, opening offerings. So, yeah, work has been a really good example. The best example that, you know, we feel comfortable talking about now is global CSR reporting. That has been just a wonderful experience. We put it through a very structured incubation program. We learned how to sell it before we invested. We figured out who the competitors were to the whole, you know, a whole incubation process. And now we're in. And obviously the result was very positive. When we went to market, we knew how to message. We know how to sell it. We knew what the price points should be, but the willingness to pay was and it was very successful. Now we have several solutions in that same incubation process. I really don't like to talk about them in phone number one, we verify we're going after them. Number two, I don't want to alert competitors, but the fact that we built a more structured incubation program and the success we've seen in global statutory reporting really, really bodes well for us in the future.
Rob Oliver:  Great. That's that's very helpful color. Appreciate that. You made a comment about, you know, some higher sales headcount in the quarter and I think that wasn't Europe or was that the tail end of Europe hiring or were you guys already done? And if not, you know anything about that, that we can flush out with the North America and we'll there I know the general sales force will. It sounds like they'll be the ones going after these more specialized opportunities that come from the extensibility of the network. But, you know, would you add on, you know, vertical sales people in some instances as well as well if needed? Thanks very much, gentlemen.
Stuart Miller:  Sure. So, as Marty indicated, we started the hiring of quota heads in Indonesia beginning in third quarter last year and then carried it through the second quarter of this year. So it took us about a year. And so the comparing third quarter this year, the third quarter of last year, we have higher headcount as a result of that because we didn't have those heads on on our books the third quarter last year. There have been, you know, some hiring in the U.S. as well. So that that I think that answers that particular question in terms of, you know, selling the extensibility. I think that's a responsibility of all of our sales teams. We have some that are specialized on particular solutions, but our account owners are trained to sell to sell the broader platform.
Rob Oliver:  Thank you.
Operator:  Again, your final question is from the line of Mike Grundon with Northland Securities. He's going AK.
Unidentified Analyst:  Thanks, Michael. Mike, thanks for taking the questions, maybe just on Asia-Pac, is there anything you recall their last couple of quarters and it's still early, but the color there.
Marty Vanderploeg :  It's early or, you know, we're getting some winds there and we're you know, we're slowly building up a team much like we did in the media several years ago. We want to get some reference customers or use cases polished up, but we want to do their, you know, develop partner relationships. But that's going really well. And like you said, it's very early days, but we're accomplishing what we wanted to do there. So it's you know, the new platform has localization for some of the more local languages. So that's, you know, enabled us to really get serious about it. But up till now, we're pretty much on track.
Stuart Miller:  I would add one thing, which is that the focus on distribution in Asia-Pac has really been around partner enablement. That's that's really where we've been focusing our sales efforts. There's certainly partner enablement and amenity, but there's also, you know, big direct sales team in Omiya.
Unidentified Analyst:  Got a couple things, and then just in the. In the queue kind of industry breakdown, so needing to call, there were some of the hard hit industries without. Commercial real estate or hotel travel type stuff, or is it pretty broad based where you're not seeing much of an impact?
Marty Vanderploeg :  So, you know, we're obviously not selling a lot to airlines these days or the to the hotel companies, but we we do tend to skew on larger. But, you know, among our customers, some of the retail receipts have also been hit, but it has really not translated into any meaningful impact on our financials.
Unidentified Analyst:  Gotcha. Thanks.
Operator:  And there are no further questions at this time, I would like to turn the call back to management for closing remarks.
Marty Vanderploeg :  Just like to thank everybody for joining and remind the group that we have an investor day scheduled for November 19th and hope to see you there.
Operator:  Thank you, gentlemen, ladies and gentlemen, this does conclude today's conference call. Thank you for participating. You may now disconnect."
1.3306
